Timestamp,	Gyro_x,	Gyro_y,	Gyro_z,	Acc_x,	Acc_y,	Acc_z,	Orie_x,	Orie_y,	Orie_z,	Orie_w,	Temp_C
15:37:16.27,	0.050,	-0.050,	0.061,	-0.270,	-0.400,	-0.330,	-0.032,	0.037,	-0.573,	-0.818,	7.00
15:37:16.32,	0.047,	-0.071,	0.066,	-0.300,	-0.360,	-0.410,	-0.032,	0.038,	-0.573,	-0.818,	7.00
15:37:16.37,	0.053,	-0.080,	0.067,	-0.330,	-0.380,	-0.480,	-0.032,	0.039,	-0.574,	-0.817,	7.00
15:37:16.41,	0.054,	-0.073,	0.068,	-0.320,	-0.380,	-0.540,	-0.032,	0.039,	-0.575,	-0.816,	7.00
15:37:16.46,	0.040,	-0.072,	0.072,	-0.350,	-0.340,	-0.580,	-0.031,	0.040,	-0.575,	-0.816,	7.00
15:37:16.51,	0.027,	-0.069,	0.079,	-0.350,	-0.320,	-0.590,	-0.031,	0.041,	-0.576,	-0.815,	7.00
15:37:16.56,	0.028,	-0.077,	0.081,	-0.370,	-0.280,	-0.620,	-0.031,	0.042,	-0.577,	-0.815,	7.00
15:37:16.61,	0.026,	-0.088,	0.086,	-0.400,	-0.300,	-0.680,	-0.030,	0.043,	-0.578,	-0.814,	7.00
15:37:16.65,	0.011,	-0.090,	0.091,	-0.390,	-0.290,	-0.760,	-0.030,	0.044,	-0.579,	-0.813,	7.00
15:37:16.69,	0.001,	-0.091,	0.098,	-0.420,	-0.240,	-0.790,	-0.029,	0.045,	-0.580,	-0.813,	7.00
15:37:16.74,	0.009,	-0.084,	0.094,	-0.460,	-0.220,	-0.870,	-0.029,	0.046,	-0.581,	-0.812,	7.00
15:37:16.79,	0.023,	-0.088,	0.092,	-0.460,	-0.240,	-0.930,	-0.029,	0.047,	-0.583,	-0.811,	7.00
15:37:16.84,	0.007,	-0.081,	0.099,	-0.470,	-0.220,	-0.970,	-0.028,	0.048,	-0.585,	-0.809,	7.00
15:37:16.88,	-0.012,	-0.073,	0.106,	-0.480,	-0.180,	-1.020,	-0.028,	0.049,	-0.586,	-0.808,	7.00
15:37:16.93,	-0.003,	-0.062,	0.104,	-0.480,	-0.170,	-0.990,	-0.027,	0.049,	-0.588,	-0.807,	7.00
15:37:16.98,	0.008,	-0.053,	0.102,	-0.480,	-0.140,	-1.020,	-0.026,	0.050,	-0.590,	-0.805,	7.00
15:37:17.02,	0.004,	-0.053,	0.103,	-0.490,	-0.140,	-1.020,	-0.026,	0.050,	-0.592,	-0.804,	7.00
15:37:17.07,	-0.001,	-0.058,	0.108,	-0.490,	-0.120,	-1.050,	-0.025,	0.050,	-0.594,	-0.802,	7.00
15:37:17.12,	0.009,	-0.057,	0.107,	-0.520,	-0.100,	-1.130,	-0.025,	0.051,	-0.596,	-0.801,	7.00
15:37:17.17,	0.014,	-0.027,	0.107,	-0.520,	-0.080,	-1.180,	-0.024,	0.050,	-0.598,	-0.799,	7.00
15:37:17.22,	0.010,	0.004,	0.112,	-0.470,	-0.090,	-1.170,	-0.023,	0.049,	-0.601,	-0.798,	7.00
15:37:17.27,	0.010,	0.021,	0.117,	-0.440,	-0.070,	-1.130,	-0.022,	0.048,	-0.603,	-0.796,	7.00
15:37:17.32,	0.020,	0.027,	0.113,	-0.390,	-0.070,	-1.090,	-0.021,	0.047,	-0.605,	-0.795,	7.00
15:37:17.37,	0.023,	0.027,	0.116,	-0.360,	-0.060,	-1.060,	-0.021,	0.046,	-0.607,	-0.793,	7.00
15:37:17.41,	0.031,	0.027,	0.114,	-0.340,	-0.040,	-1.050,	-0.020,	0.045,	-0.609,	-0.792,	7.00
15:37:17.46,	0.042,	0.041,	0.113,	-0.320,	-0.050,	-1.050,	-0.020,	0.043,	-0.611,	-0.790,	7.00
15:37:17.50,	0.047,	0.058,	0.114,	-0.290,	-0.080,	-1.110,	-0.019,	0.042,	-0.613,	-0.789,	7.00
15:37:17.55,	0.040,	0.087,	0.119,	-0.230,	-0.090,	-1.130,	-0.018,	0.040,	-0.615,	-0.787,	7.00
15:37:17.59,	0.047,	0.103,	0.117,	-0.190,	-0.090,	-1.170,	-0.017,	0.037,	-0.617,	-0.786,	7.00
15:37:17.65,	0.061,	0.111,	0.117,	-0.120,	-0.110,	-1.110,	-0.016,	0.034,	-0.620,	-0.784,	7.00
15:37:17.69,	0.069,	0.117,	0.117,	-0.080,	-0.140,	-1.020,	-0.016,	0.032,	-0.622,	-0.783,	7.00
15:37:17.74,	0.066,	0.118,	0.119,	0.000,	-0.140,	-0.980,	-0.015,	0.029,	-0.624,	-0.781,	7.00
15:37:17.78,	0.077,	0.113,	0.113,	0.030,	-0.180,	-0.920,	-0.015,	0.026,	-0.626,	-0.779,	7.00
15:37:17.83,	0.090,	0.112,	0.113,	0.060,	-0.240,	-0.940,	-0.014,	0.024,	-0.628,	-0.778,	7.00
15:37:17.88,	0.078,	0.133,	0.117,	0.110,	-0.230,	-1.010,	-0.013,	0.021,	-0.630,	-0.776,	7.00
15:37:17.92,	0.069,	0.151,	0.122,	0.150,	-0.240,	-1.060,	-0.012,	0.018,	-0.632,	-0.774,	7.00
15:37:17.97,	0.082,	0.170,	0.121,	0.230,	-0.240,	-1.090,	-0.011,	0.016,	-0.635,	-0.773,	7.00
15:37:18.02,	0.099,	0.172,	0.118,	0.300,	-0.280,	-1.000,	-0.010,	0.013,	-0.637,	-0.771,	7.00
15:37:18.07,	0.089,	0.156,	0.120,	0.350,	-0.300,	-0.960,	-0.009,	0.012,	-0.639,	-0.769,	7.00
15:37:18.12,	0.081,	0.132,	0.121,	0.340,	-0.270,	-0.930,	-0.009,	0.011,	-0.641,	-0.767,	7.00
15:37:18.16,	0.094,	0.126,	0.121,	0.350,	-0.300,	-0.950,	-0.009,	0.010,	-0.643,	-0.766,	7.00
15:37:18.21,	0.092,	0.153,	0.122,	0.350,	-0.310,	-1.010,	-0.008,	0.009,	-0.645,	-0.764,	7.00
15:37:18.26,	0.082,	0.169,	0.128,	0.400,	-0.310,	-1.080,	-0.008,	0.008,	-0.647,	-0.762,	7.00
15:37:18.31,	0.079,	0.170,	0.129,	0.410,	-0.290,	-1.120,	-0.007,	0.007,	-0.646,	-0.763,	7.00
15:37:18.35,	0.083,	0.156,	0.128,	0.450,	-0.320,	-1.100,	-0.006,	0.007,	-0.645,	-0.764,	7.00
15:37:18.40,	0.080,	0.142,	0.128,	0.450,	-0.290,	-1.040,	-0.006,	0.007,	-0.646,	-0.763,	7.00
15:37:18.44,	0.081,	0.129,	0.131,	0.450,	-0.300,	-0.940,	-0.006,	0.007,	-0.644,	-0.765,	7.00
15:37:18.49,	0.087,	0.126,	0.131,	0.450,	-0.300,	-0.930,	-0.006,	0.007,	-0.643,	-0.766,	7.00
15:37:18.54,	0.080,	0.127,	0.134,	0.470,	-0.290,	-0.910,	-0.006,	0.007,	-0.643,	-0.766,	7.00
15:37:18.58,	0.064,	0.128,	0.141,	0.460,	-0.270,	-0.960,	-0.006,	0.007,	-0.644,	-0.765,	7.00
15:37:18.63,	0.061,	0.128,	0.136,	0.430,	-0.280,	-0.970,	-0.005,	0.008,	-0.646,	-0.763,	7.00
15:37:18.68,	0.062,	0.119,	0.138,	0.420,	-0.300,	-0.980,	-0.005,	0.008,	-0.646,	-0.763,	7.00
15:37:18.72,	0.059,	0.119,	0.142,	0.450,	-0.270,	-0.930,	-0.005,	0.008,	-0.648,	-0.762,	7.00
15:37:18.77,	0.057,	0.114,	0.143,	0.460,	-0.250,	-0.820,	-0.005,	0.009,	-0.648,	-0.762,	7.00
15:37:18.82,	0.061,	0.096,	0.142,	0.450,	-0.250,	-0.730,	-0.005,	0.009,	-0.649,	-0.761,	7.00
15:37:18.87,	0.057,	0.076,	0.144,	0.460,	-0.260,	-0.700,	-0.006,	0.010,	-0.648,	-0.761,	7.00
15:37:18.92,	0.047,	0.080,	0.149,	0.410,	-0.250,	-0.650,	-0.006,	0.011,	-0.648,	-0.761,	7.00
15:37:18.96,	0.042,	0.091,	0.148,	0.430,	-0.270,	-0.610,	-0.006,	0.011,	-0.650,	-0.760,	7.00
15:37:19.01,	0.042,	0.100,	0.150,	0.430,	-0.230,	-0.590,	-0.005,	0.011,	-0.651,	-0.759,	7.00
15:37:19.09,	0.031,	0.089,	0.156,	0.430,	-0.230,	-0.480,	-0.005,	0.012,	-0.650,	-0.760,	7.00
15:37:19.14,	0.038,	0.064,	0.154,	0.420,	-0.210,	-0.400,	-0.005,	0.013,	-0.651,	-0.759,	7.00
15:37:19.18,	0.044,	0.052,	0.152,	0.440,	-0.190,	-0.330,	-0.006,	0.013,	-0.650,	-0.759,	7.00
15:37:19.23,	0.038,	0.059,	0.156,	0.400,	-0.230,	-0.320,	-0.006,	0.014,	-0.652,	-0.758,	7.00
15:37:19.28,	0.027,	0.082,	0.160,	0.400,	-0.180,	-0.280,	-0.006,	0.014,	-0.654,	-0.756,	7.00
15:37:19.33,	0.030,	0.089,	0.161,	0.430,	-0.190,	-0.240,	-0.005,	0.014,	-0.655,	-0.756,	7.00
15:37:19.37,	0.036,	0.084,	0.163,	0.430,	-0.190,	-0.260,	-0.005,	0.014,	-0.655,	-0.756,	7.00
15:37:19.41,	0.031,	0.080,	0.161,	0.440,	-0.190,	-0.240,	-0.005,	0.014,	-0.656,	-0.755,	7.00
15:37:19.46,	0.029,	0.076,	0.164,	0.430,	-0.160,	-0.250,	-0.005,	0.015,	-0.656,	-0.755,	7.00
15:37:19.51,	0.039,	0.070,	0.164,	0.430,	-0.180,	-0.200,	-0.005,	0.015,	-0.656,	-0.755,	7.00
15:37:19.55,	0.044,	0.074,	0.163,	0.400,	-0.180,	-0.190,	-0.005,	0.015,	-0.656,	-0.755,	7.00
15:37:19.60,	0.046,	0.094,	0.166,	0.420,	-0.180,	-0.210,	-0.005,	0.014,	-0.657,	-0.754,	7.00
15:37:19.64,	0.043,	0.103,	0.169,	0.440,	-0.170,	-0.200,	-0.005,	0.014,	-0.658,	-0.753,	7.00
15:37:19.69,	0.043,	0.107,	0.166,	0.440,	-0.180,	-0.240,	-0.005,	0.014,	-0.659,	-0.752,	7.00
15:37:19.73,	0.048,	0.110,	0.167,	0.450,	-0.180,	-0.240,	-0.005,	0.013,	-0.660,	-0.751,	7.00
15:37:19.78,	0.056,	0.113,	0.169,	0.440,	-0.180,	-0.260,	-0.004,	0.013,	-0.663,	-0.749,	7.00
15:37:19.82,	0.061,	0.104,	0.166,	0.470,	-0.190,	-0.260,	-0.005,	0.012,	-0.664,	-0.748,	7.00
15:37:19.87,	0.069,	0.101,	0.166,	0.460,	-0.200,	-0.290,	-0.005,	0.012,	-0.665,	-0.746,	7.00
15:37:19.92,	0.070,	0.111,	0.168,	0.460,	-0.200,	-0.250,	-0.005,	0.011,	-0.668,	-0.744,	7.00
15:37:19.96,	0.076,	0.128,	0.167,	0.480,	-0.200,	-0.250,	-0.005,	0.011,	-0.670,	-0.742,	7.00
15:37:20.01,	0.079,	0.137,	0.169,	0.480,	-0.240,	-0.220,	-0.005,	0.010,	-0.673,	-0.740,	7.00
15:37:20.05,	0.079,	0.141,	0.172,	0.510,	-0.230,	-0.230,	-0.005,	0.009,	-0.673,	-0.739,	7.00
15:37:20.10,	0.086,	0.140,	0.168,	0.500,	-0.250,	-0.250,	-0.005,	0.008,	-0.676,	-0.737,	7.00
15:37:20.15,	0.096,	0.129,	0.166,	0.510,	-0.250,	-0.240,	-0.006,	0.008,	-0.677,	-0.736,	7.00
15:37:20.19,	0.106,	0.112,	0.166,	0.500,	-0.290,	-0.280,	-0.006,	0.007,	-0.679,	-0.734,	7.00
15:37:20.24,	0.103,	0.119,	0.169,	0.480,	-0.270,	-0.270,	-0.007,	0.007,	-0.680,	-0.734,	7.00
15:37:20.29,	0.106,	0.139,	0.168,	0.510,	-0.310,	-0.210,	-0.007,	0.006,	-0.682,	-0.732,	7.00
15:37:20.33,	0.117,	0.149,	0.167,	0.520,	-0.320,	-0.180,	-0.008,	0.006,	-0.684,	-0.729,	7.00
15:37:20.38,	0.114,	0.144,	0.170,	0.540,	-0.330,	-0.210,	-0.008,	0.005,	-0.684,	-0.729,	7.00
15:37:20.43,	0.107,	0.130,	0.174,	0.550,	-0.330,	-0.200,	-0.008,	0.005,	-0.685,	-0.728,	7.00
15:37:20.48,	0.113,	0.113,	0.173,	0.500,	-0.340,	-0.240,	-0.009,	0.005,	-0.686,	-0.728,	7.00
15:37:20.52,	0.124,	0.099,	0.173,	0.480,	-0.350,	-0.240,	-0.010,	0.005,	-0.688,	-0.725,	7.00
15:37:20.57,	0.128,	0.103,	0.171,	0.460,	-0.370,	-0.260,	-0.011,	0.005,	-0.689,	-0.725,	7.00
15:37:20.61,	0.119,	0.114,	0.176,	0.480,	-0.370,	-0.210,	-0.011,	0.005,	-0.690,	-0.724,	7.00
15:37:20.66,	0.118,	0.112,	0.176,	0.470,	-0.370,	-0.190,	-0.012,	0.005,	-0.689,	-0.725,	7.00
15:37:20.71,	0.126,	0.103,	0.178,	0.470,	-0.400,	-0.170,	-0.012,	0.005,	-0.690,	-0.724,	7.00
15:37:20.75,	0.120,	0.094,	0.181,	0.480,	-0.420,	-0.150,	-0.013,	0.006,	-0.689,	-0.724,	7.00
15:37:20.80,	0.108,	0.080,	0.183,	0.440,	-0.400,	-0.170,	-0.014,	0.006,	-0.690,	-0.724,	7.00
15:37:20.84,	0.104,	0.062,	0.182,	0.440,	-0.380,	-0.200,	-0.014,	0.007,	-0.691,	-0.723,	7.00
15:37:20.89,	0.112,	0.048,	0.184,	0.380,	-0.390,	-0.250,	-0.015,	0.008,	-0.694,	-0.720,	7.00
15:37:20.94,	0.110,	0.048,	0.184,	0.360,	-0.400,	-0.240,	-0.016,	0.008,	-0.695,	-0.719,	7.00
15:37:20.99,	0.108,	0.050,	0.189,	0.380,	-0.420,	-0.230,	-0.017,	0.009,	-0.695,	-0.718,	7.00
15:37:21.03,	0.099,	0.050,	0.191,	0.340,	-0.400,	-0.250,	-0.017,	0.009,	-0.695,	-0.719,	7.00
15:37:21.08,	0.090,	0.039,	0.194,	0.330,	-0.430,	-0.240,	-0.018,	0.010,	-0.694,	-0.719,	7.00
15:37:21.12,	0.089,	0.020,	0.194,	0.320,	-0.420,	-0.240,	-0.019,	0.011,	-0.695,	-0.719,	7.00
15:37:21.17,	0.078,	-0.013,	0.197,	0.290,	-0.410,	-0.280,	-0.019,	0.012,	-0.694,	-0.719,	7.00
15:37:21.22,	0.069,	-0.026,	0.201,	0.220,	-0.400,	-0.300,	-0.020,	0.014,	-0.694,	-0.719,	7.00
15:37:21.26,	0.072,	-0.014,	0.202,	0.200,	-0.390,	-0.310,	-0.021,	0.015,	-0.694,	-0.720,	7.00
15:37:21.31,	0.078,	-0.001,	0.201,	0.180,	-0.390,	-0.300,	-0.022,	0.016,	-0.695,	-0.718,	7.00
15:37:21.36,	0.063,	-0.003,	0.208,	0.180,	-0.410,	-0.280,	-0.022,	0.016,	-0.695,	-0.719,	7.00
15:37:21.40,	0.051,	-0.019,	0.212,	0.150,	-0.400,	-0.270,	-0.022,	0.018,	-0.695,	-0.718,	7.00
15:37:21.45,	0.042,	-0.041,	0.216,	0.110,	-0.340,	-0.280,	-0.023,	0.019,	-0.694,	-0.719,	7.00
15:37:21.50,	0.041,	-0.057,	0.211,	0.100,	-0.350,	-0.290,	-0.024,	0.020,	-0.694,	-0.719,	7.00
15:37:21.54,	0.041,	-0.063,	0.214,	0.040,	-0.370,	-0.260,	-0.025,	0.022,	-0.694,	-0.719,	7.00
15:37:21.59,	0.032,	-0.050,	0.218,	0.020,	-0.350,	-0.320,	-0.025,	0.023,	-0.697,	-0.716,	7.00
15:37:21.64,	0.036,	-0.042,	0.221,	-0.010,	-0.310,	-0.290,	-0.026,	0.024,	-0.696,	-0.717,	7.00
15:37:21.69,	0.033,	-0.046,	0.221,	0.000,	-0.330,	-0.290,	-0.027,	0.025,	-0.699,	-0.714,	7.00
15:37:21.74,	0.030,	-0.056,	0.226,	-0.030,	-0.320,	-0.300,	-0.027,	0.026,	-0.699,	-0.714,	7.00
15:37:21.79,	0.016,	-0.063,	0.230,	-0.050,	-0.300,	-0.270,	-0.028,	0.027,	-0.700,	-0.713,	7.00
15:37:21.83,	0.013,	-0.068,	0.229,	-0.080,	-0.260,	-0.260,	-0.028,	0.029,	-0.702,	-0.711,	7.00
15:37:21.88,	0.017,	-0.072,	0.228,	-0.100,	-0.260,	-0.290,	-0.029,	0.030,	-0.702,	-0.711,	7.00
15:37:21.92,	0.020,	-0.071,	0.232,	-0.120,	-0.260,	-0.310,	-0.029,	0.032,	-0.704,	-0.709,	7.00
15:37:21.98,	0.020,	-0.063,	0.230,	-0.180,	-0.240,	-0.320,	-0.029,	0.033,	-0.705,	-0.708,	7.00
15:37:22.02,	0.022,	-0.053,	0.230,	-0.190,	-0.240,	-0.350,	-0.030,	0.034,	-0.707,	-0.706,	7.00
15:37:22.07,	0.023,	-0.047,	0.233,	-0.190,	-0.230,	-0.350,	-0.030,	0.035,	-0.708,	-0.704,	7.00
15:37:22.12,	0.020,	-0.047,	0.233,	-0.220,	-0.210,	-0.340,	-0.030,	0.035,	-0.709,	-0.704,	7.00
15:37:22.17,	0.022,	-0.063,	0.232,	-0.210,	-0.190,	-0.350,	-0.030,	0.036,	-0.711,	-0.702,	7.00
15:37:22.21,	0.028,	-0.074,	0.233,	-0.250,	-0.180,	-0.360,	-0.031,	0.037,	-0.713,	-0.700,	7.00
15:37:22.26,	0.033,	-0.072,	0.233,	-0.280,	-0.160,	-0.430,	-0.031,	0.038,	-0.713,	-0.700,	7.00
15:37:22.30,	0.038,	-0.059,	0.231,	-0.300,	-0.150,	-0.510,	-0.031,	0.039,	-0.715,	-0.697,	7.00
15:37:22.35,	0.044,	-0.049,	0.232,	-0.320,	-0.150,	-0.530,	-0.032,	0.039,	-0.716,	-0.696,	7.00
15:37:22.40,	0.049,	-0.039,	0.232,	-0.310,	-0.180,	-0.600,	-0.032,	0.039,	-0.719,	-0.693,	7.00
15:37:22.45,	0.048,	-0.046,	0.232,	-0.310,	-0.180,	-0.620,	-0.032,	0.039,	-0.721,	-0.692,	7.00
15:37:22.49,	0.049,	-0.062,	0.233,	-0.310,	-0.160,	-0.650,	-0.032,	0.039,	-0.722,	-0.690,	7.00
15:37:22.54,	0.059,	-0.076,	0.230,	-0.330,	-0.160,	-0.700,	-0.033,	0.039,	-0.724,	-0.688,	7.00
15:37:22.59,	0.066,	-0.074,	0.231,	-0.370,	-0.160,	-0.740,	-0.034,	0.039,	-0.726,	-0.686,	7.00
15:37:22.64,	0.069,	-0.063,	0.229,	-0.390,	-0.170,	-0.820,	-0.035,	0.039,	-0.730,	-0.682,	7.00
15:37:22.68,	0.073,	-0.051,	0.229,	-0.400,	-0.180,	-0.900,	-0.035,	0.039,	-0.732,	-0.680,	7.00
15:37:22.73,	0.081,	-0.054,	0.228,	-0.380,	-0.180,	-0.980,	-0.035,	0.038,	-0.733,	-0.678,	7.00
15:37:22.78,	0.083,	-0.064,	0.230,	-0.400,	-0.220,	-0.960,	-0.036,	0.038,	-0.734,	-0.677,	7.00
15:37:22.82,	0.081,	-0.071,	0.229,	-0.420,	-0.220,	-1.000,	-0.037,	0.038,	-0.737,	-0.674,	7.00
15:37:22.87,	0.080,	-0.076,	0.226,	-0.410,	-0.240,	-1.050,	-0.037,	0.038,	-0.739,	-0.672,	7.00
15:37:22.92,	0.081,	-0.090,	0.231,	-0.430,	-0.230,	-1.060,	-0.038,	0.038,	-0.742,	-0.669,	7.00
15:37:22.96,	0.084,	-0.097,	0.229,	-0.450,	-0.230,	-1.170,	-0.038,	0.038,	-0.743,	-0.667,	7.00
15:37:23.01,	0.092,	-0.091,	0.230,	-0.480,	-0.250,	-1.260,	-0.039,	0.038,	-0.746,	-0.664,	7.00
15:37:23.05,	0.096,	-0.081,	0.228,	-0.490,	-0.240,	-1.330,	-0.039,	0.038,	-0.748,	-0.662,	7.00
15:37:23.10,	0.093,	-0.071,	0.230,	-0.480,	-0.250,	-1.380,	-0.040,	0.037,	-0.750,	-0.660,	7.00
15:37:23.15,	0.084,	-0.074,	0.232,	-0.480,	-0.260,	-1.400,	-0.040,	0.037,	-0.750,	-0.659,	7.00
15:37:23.20,	0.077,	-0.093,	0.237,	-0.470,	-0.260,	-1.410,	-0.040,	0.037,	-0.753,	-0.655,	7.00
15:37:23.25,	0.074,	-0.112,	0.237,	-0.500,	-0.220,	-1.430,	-0.041,	0.038,	-0.755,	-0.654,	7.00
15:37:23.29,	0.072,	-0.119,	0.234,	-0.530,	-0.220,	-1.510,	-0.041,	0.038,	-0.756,	-0.653,	7.00
15:37:23.34,	0.071,	-0.114,	0.240,	-0.560,	-0.230,	-1.570,	-0.041,	0.039,	-0.758,	-0.650,	7.00
15:37:23.39,	0.066,	-0.100,	0.242,	-0.560,	-0.220,	-1.650,	-0.041,	0.039,	-0.759,	-0.648,	7.00
15:37:23.45,	0.062,	-0.090,	0.242,	-0.550,	-0.230,	-1.680,	-0.041,	0.040,	-0.761,	-0.647,	7.00
15:37:23.50,	0.048,	-0.091,	0.246,	-0.560,	-0.180,	-1.670,	-0.040,	0.040,	-0.763,	-0.644,	7.00
15:37:23.54,	0.037,	-0.102,	0.252,	-0.540,	-0.180,	-1.590,	-0.040,	0.041,	-0.765,	-0.641,	7.00
15:37:23.59,	0.024,	-0.114,	0.259,	-0.560,	-0.150,	-1.600,	-0.040,	0.042,	-0.767,	-0.639,	7.00
15:37:23.63,	0.023,	-0.114,	0.260,	-0.560,	-0.130,	-1.560,	-0.040,	0.043,	-0.768,	-0.638,	7.00
15:37:23.68,	0.016,	-0.107,	0.260,	-0.580,	-0.120,	-1.610,	-0.040,	0.044,	-0.770,	-0.635,	7.00
15:37:23.73,	0.006,	-0.097,	0.267,	-0.600,	-0.070,	-1.640,	-0.039,	0.045,	-0.772,	-0.633,	7.00
15:37:23.81,	-0.008,	-0.073,	0.272,	-0.540,	-0.040,	-1.630,	-0.037,	0.046,	-0.774,	-0.630,	7.00
15:37:23.86,	-0.022,	-0.068,	0.278,	-0.560,	-0.020,	-1.590,	-0.036,	0.047,	-0.777,	-0.627,	7.00
15:37:23.91,	-0.034,	-0.072,	0.284,	-0.540,	-0.010,	-1.540,	-0.035,	0.048,	-0.780,	-0.623,	7.00
15:37:23.96,	-0.039,	-0.080,	0.288,	-0.550,	0.050,	-1.480,	-0.035,	0.049,	-0.784,	-0.618,	7.00
15:37:24.01,	-0.037,	-0.070,	0.289,	-0.550,	0.050,	-1.500,	-0.034,	0.050,	-0.787,	-0.614,	7.00
15:37:24.06,	-0.043,	-0.060,	0.290,	-0.570,	0.110,	-1.490,	-0.033,	0.051,	-0.790,	-0.611,	7.00
15:37:24.11,	-0.056,	-0.041,	0.298,	-0.540,	0.150,	-1.480,	-0.032,	0.052,	-0.793,	-0.606,	7.00
15:37:24.15,	-0.058,	-0.023,	0.300,	-0.500,	0.160,	-1.480,	-0.030,	0.052,	-0.796,	-0.603,	7.00
15:37:24.20,	-0.056,	-0.020,	0.303,	-0.500,	0.220,	-1.450,	-0.029,	0.053,	-0.800,	-0.597,	7.00
15:37:24.24,	-0.064,	-0.021,	0.304,	-0.450,	0.250,	-1.410,	-0.027,	0.053,	-0.804,	-0.592,	7.00
15:37:24.29,	-0.063,	-0.024,	0.310,	-0.460,	0.280,	-1.320,	-0.026,	0.053,	-0.807,	-0.588,	7.00
15:37:24.33,	-0.067,	-0.013,	0.312,	-0.410,	0.300,	-1.310,	-0.025,	0.054,	-0.811,	-0.582,	7.00
15:37:24.39,	-0.067,	0.001,	0.313,	-0.400,	0.310,	-1.320,	-0.023,	0.054,	-0.815,	-0.576,	7.00
15:37:24.43,	-0.066,	0.018,	0.318,	-0.390,	0.330,	-1.280,	-0.022,	0.054,	-0.818,	-0.572,	7.00
15:37:24.48,	-0.064,	0.028,	0.321,	-0.310,	0.370,	-1.320,	-0.020,	0.053,	-0.823,	-0.565,	7.00
15:37:24.52,	-0.069,	0.030,	0.322,	-0.270,	0.370,	-1.260,	-0.018,	0.053,	-0.827,	-0.559,	7.00
15:37:24.57,	-0.070,	0.036,	0.326,	-0.230,	0.390,	-1.250,	-0.016,	0.053,	-0.831,	-0.554,	7.00
15:37:24.61,	-0.069,	0.041,	0.327,	-0.200,	0.420,	-1.220,	-0.015,	0.052,	-0.835,	-0.548,	7.00
15:37:24.66,	-0.059,	0.049,	0.327,	-0.150,	0.420,	-1.140,	-0.013,	0.051,	-0.840,	-0.540,	7.00
15:37:24.71,	-0.057,	0.057,	0.328,	-0.120,	0.430,	-1.100,	-0.011,	0.051,	-0.845,	-0.533,	7.00
15:37:24.76,	-0.061,	0.064,	0.331,	-0.060,	0.440,	-1.090,	-0.010,	0.050,	-0.848,	-0.528,	7.00
15:37:24.81,	-0.061,	0.072,	0.334,	-0.020,	0.470,	-1.110,	-0.008,	0.049,	-0.853,	-0.520,	7.00
15:37:24.86,	-0.050,	0.079,	0.332,	0.000,	0.460,	-1.060,	-0.007,	0.048,	-0.857,	-0.513,	7.00
15:37:24.90,	-0.052,	0.089,	0.333,	0.070,	0.460,	-1.030,	-0.005,	0.047,	-0.861,	-0.506,	7.00
15:37:24.95,	-0.051,	0.092,	0.337,	0.120,	0.490,	-0.980,	-0.004,	0.046,	-0.865,	-0.500,	7.00
15:37:25.00,	-0.039,	0.091,	0.336,	0.150,	0.490,	-0.900,	-0.002,	0.045,	-0.870,	-0.491,	7.00
15:37:25.04,	-0.032,	0.089,	0.337,	0.180,	0.440,	-0.830,	-0.002,	0.044,	-0.874,	-0.484,	7.00
15:37:25.09,	-0.038,	0.097,	0.340,	0.230,	0.450,	-0.800,	-0.000,	0.043,	-0.879,	-0.474,	7.00
15:37:25.14,	-0.037,	0.119,	0.341,	0.260,	0.450,	-0.750,	0.001,	0.042,	-0.884,	-0.466,	7.00
15:37:25.18,	-0.036,	0.129,	0.342,	0.320,	0.440,	-0.740,	0.002,	0.040,	-0.889,	-0.456,	7.00
15:37:25.23,	-0.031,	0.128,	0.346,	0.360,	0.440,	-0.690,	0.003,	0.039,	-0.895,	-0.445,	7.00
15:37:25.27,	-0.030,	0.127,	0.346,	0.400,	0.410,	-0.630,	0.003,	0.038,	-0.899,	-0.437,	7.00
15:37:25.32,	-0.023,	0.121,	0.344,	0.420,	0.390,	-0.560,	0.004,	0.036,	-0.904,	-0.427,	7.00
15:37:25.37,	-0.020,	0.132,	0.348,	0.450,	0.360,	-0.510,	0.004,	0.035,	-0.908,	-0.417,	7.00
15:37:25.42,	-0.020,	0.143,	0.352,	0.500,	0.360,	-0.430,	0.004,	0.033,	-0.913,	-0.407,	7.00
15:37:25.47,	-0.022,	0.152,	0.356,	0.510,	0.340,	-0.390,	0.005,	0.032,	-0.918,	-0.396,	7.00
15:37:25.51,	-0.020,	0.154,	0.359,	0.560,	0.330,	-0.360,	0.005,	0.031,	-0.920,	-0.390,	7.00
15:37:25.56,	-0.022,	0.153,	0.359,	0.550,	0.300,	-0.330,	0.005,	0.030,	-0.925,	-0.379,	7.00
15:37:25.61,	-0.020,	0.160,	0.362,	0.610,	0.290,	-0.330,	0.005,	0.029,	-0.930,	-0.367,	7.00
15:37:25.65,	-0.012,	0.166,	0.362,	0.620,	0.260,	-0.300,	0.006,	0.027,	-0.935,	-0.355,	7.00
15:37:25.70,	-0.016,	0.169,	0.367,	0.640,	0.240,	-0.270,	0.006,	0.027,	-0.938,	-0.345,	7.00
15:37:25.74,	-0.019,	0.174,	0.368,	0.650,	0.230,	-0.170,	0.006,	0.026,	-0.943,	-0.332,	7.00
15:37:25.79,	-0.019,	0.178,	0.371,	0.640,	0.210,	-0.150,	0.006,	0.025,	-0.947,	-0.321,	7.00
