System_Timestamp,	GPS_Timestamp	Latitude,	Longitude,	Altitude
13:47:25.74,	03:15:24,	-34.4235445,	147.518116333,	310.6
13:47:26.75,	03:15:25,	-34.4235603333,	147.518050833,	305.8
13:47:27.75,	03:15:26,	-34.4235791667,	147.517977,	300.4
13:47:28.75,	03:15:27,	-34.4235896667,	147.517925833,	296.6
13:47:29.75,	03:15:28,	-34.4235968333,	147.517887167,	294.2
13:47:30.75,	03:15:29,	-34.4236033333,	147.517850167,	292.3
13:47:31.75,	03:15:30,	-34.4236063333,	147.517821833,	291.0
13:47:32.75,	03:15:31,	-34.4236073333,	147.517804833,	290.3
13:47:33.75,	03:15:32,	-34.4236111667,	147.517788167,	288.8
13:47:34.75,	03:15:33,	-34.423616,	147.517765333,	287.1
13:47:35.75,	03:15:34,	-34.423623,	147.517735167,	285.2
13:47:36.75,	03:15:35,	-34.4236278333,	147.517711167,	283.2
13:47:37.75,	03:15:36,	-34.423631,	147.517693833,	282.6
13:47:38.75,	03:15:37,	-34.4236366667,	147.517669167,	280.6
13:47:39.75,	03:15:38,	-34.4236406667,	147.517651333,	279.4
13:47:40.74,	03:15:39,	-34.4236446667,	147.517634167,	278.6
13:47:41.75,	03:15:40,	-34.4236486667,	147.5176175,	277.4
13:47:42.74,	03:15:41,	-34.4236528333,	147.517597167,	276.0
13:47:43.75,	03:15:42,	-34.4236561667,	147.517577833,	275.3
13:47:44.75,	03:15:43,	-34.4236606667,	147.517555833,	274.2
13:47:45.75,	03:15:44,	-34.4236676667,	147.5175345,	272.3
13:47:46.75,	03:15:45,	-34.4236733333,	147.5175155,	271.4
13:47:47.75,	03:15:46,	-34.4236765,	147.517500667,	270.9
13:47:48.75,	03:15:47,	-34.4236803333,	147.517486,	270.4
13:47:49.75,	03:15:48,	-34.4236748333,	147.517481833,	272.4
13:47:50.75,	03:15:49,	-34.4236675,	147.517472333,	273.3
13:47:51.75,	03:15:50,	-34.4236651667,	147.517473167,	274.4
13:47:52.75,	03:15:51,	-34.4236665,	147.517476833,	275.4
13:47:53.75,	03:15:52,	-34.4236685,	147.517478,	275.5
13:47:54.74,	03:15:53,	-34.4236676667,	147.517481833,	275.4
13:47:55.74,	03:15:54,	-34.423666,	147.517478,	275.6
13:47:56.74,	03:15:55,	-34.4236691667,	147.5174695,	275.6
13:47:57.74,	03:15:56,	-34.4236721667,	147.517464,	278.3
13:47:58.74,	03:15:57,	-34.4236755,	147.517459,	278.9
13:47:59.74,	03:15:58,	-34.4236671667,	147.5174715,	281.9
13:48:00.75,	03:15:59,	-34.423666,	147.517485833,	283.2
13:48:01.75,	03:16:00,	-34.423652,	147.517513667,	288.9
13:48:02.74,	03:16:01,	-34.4236438333,	147.517533167,	291.4
13:48:03.74,	03:16:02,	-34.4236343333,	147.517559,	295.2
13:48:04.75,	03:16:03,	-34.4236288333,	147.517578333,	296.9
13:48:05.75,	03:16:04,	-34.4236251667,	147.517590333,	297.3
13:48:06.75,	03:16:05,	-34.4236246667,	147.517607833,	297.8
13:48:07.74,	03:16:06,	-34.4236205,	147.517633,	301.4
13:48:08.75,	03:16:07,	-34.4236148333,	147.517637167,	302.9
13:48:09.74,	03:16:08,	-34.4236146667,	147.5176275,	303.2
13:48:10.74,	03:16:09,	-34.4236173333,	147.5176115,	303.0
13:48:11.74,	03:16:10,	-34.4236078333,	147.517612,	306.8
13:48:12.75,	03:16:11,	-34.4236043333,	147.517612167,	308.0
13:48:13.75,	03:16:12,	-34.4236086667,	147.517632167,	312.8
13:48:14.75,	03:16:13,	-34.4236236667,	147.517627333,	312.5
13:48:15.74,	03:16:14,	-34.4236365,	147.5176055,	308.3
13:48:16.74,	03:16:15,	-34.4236381667,	147.517586833,	307.1
13:48:17.75,	03:16:16,	-34.4236353333,	147.517577,	306.7
13:48:18.75,	03:16:17,	-34.4236356667,	147.517555833,	304.4
13:48:19.75,	03:16:18,	-34.4236318333,	147.517544667,	304.3
13:48:20.75,	03:16:19,	-34.4236306667,	147.517531667,	302.9
13:48:21.75,	03:16:20,	-34.4236255,	147.517534,	303.9
13:48:22.75,	03:16:21,	-34.4236206667,	147.517521167,	302.3
13:48:23.74,	03:16:22,	-34.4236148333,	147.517519667,	302.3
13:48:24.75,	03:16:23,	-34.4236073333,	147.517528333,	304.3
13:48:25.75,	03:16:24,	-34.4236033333,	147.517534833,	306.1
13:48:26.75,	03:16:25,	-34.4235976667,	147.517550833,	308.8
13:48:27.75,	03:16:26,	-34.423587,	147.517555333,	312.0
13:48:28.74,	03:16:27,	-34.4235805,	147.5175665,	314.6
13:48:29.75,	03:16:28,	-34.4235755,	147.5175755,	316.0
13:48:30.75,	03:16:29,	-34.423576,	147.517584,	316.3
13:48:31.74,	03:16:30,	-34.4235748333,	147.517592833,	317.7
13:48:32.75,	03:16:31,	-34.4235711667,	147.517608167,	319.0
13:48:33.74,	03:16:32,	-34.4235683333,	147.517637,	320.2
13:48:34.74,	03:16:33,	-34.4235686667,	147.517654333,	321.5
13:48:35.75,	03:16:34,	-34.4235785,	147.517662833,	320.5
13:48:36.74,	03:16:35,	-34.4235875,	147.517666167,	320.2
13:48:37.74,	03:16:36,	-34.4235953333,	147.517675167,	319.7
13:48:38.74,	03:16:37,	-34.423601,	147.517697667,	319.7
13:48:39.75,	03:16:38,	-34.423603,	147.51771,	319.8
13:48:40.74,	03:16:39,	-34.4236026667,	147.517721667,	320.3
13:48:41.74,	03:16:40,	-34.4236036667,	147.517745333,	321.8
13:48:42.74,	03:16:41,	-34.4236066667,	147.517756167,	321.8
13:48:43.75,	03:16:42,	-34.4236103333,	147.517774,	322.5
13:48:44.74,	03:16:43,	-34.4236095,	147.5177795,	323.5
13:48:45.74,	03:16:44,	-34.4236088333,	147.517805833,	325.2
13:48:46.74,	03:16:45,	-34.4236111667,	147.517807,	325.1
13:48:47.75,	03:16:46,	-34.4236105,	147.517819333,	326.0
13:48:48.75,	03:16:47,	-34.4236126667,	147.517815167,	325.0
13:48:49.75,	03:16:48,	-34.4236136667,	147.517818667,	325.1
13:48:50.74,	03:16:49,	-34.4236128333,	147.517833,	326.4
13:48:51.74,	03:16:50,	-34.4236181667,	147.5178245,	325.1
13:48:52.75,	03:16:51,	-34.4236193333,	147.517830167,	325.3
13:48:53.74,	03:16:52,	-34.4236215,	147.517829333,	324.8
13:48:54.74,	03:16:53,	-34.4236231667,	147.517831333,	324.0
13:48:55.75,	03:16:54,	-34.4236215,	147.517833833,	323.6
13:48:56.74,	03:16:55,	-34.423631,	147.517769333,	316.6
13:48:57.75,	03:16:56,	-34.4236346667,	147.517740167,	312.5
13:48:58.75,	03:16:57,	-34.4236371667,	147.517720667,	309.1
13:48:59.75,	03:16:58,	-34.4236361667,	147.517708,	306.4
13:49:00.75,	03:16:59,	-34.4236358333,	147.5176975,	304.6
13:49:01.75,	03:17:00,	-34.423636,	147.5176915,	302.5
13:49:02.75,	03:17:01,	-34.4236356667,	147.517686333,	300.6
13:49:03.75,	03:17:02,	-34.4236343333,	147.517684833,	299.5
13:49:04.74,	03:17:03,	-34.4236325,	147.517683333,	297.9
13:49:05.75,	03:17:04,	-34.4236308333,	147.517677833,	296.2
13:49:06.75,	03:17:05,	-34.4236273333,	147.517673667,	294.2
13:49:07.75,	03:17:06,	-34.4236268333,	147.517672167,	291.9
13:49:08.75,	03:17:07,	-34.4236245,	147.517674167,	290.4
13:49:09.74,	03:17:08,	-34.4236225,	147.517673667,	288.6
13:49:10.75,	03:17:09,	-34.4236211667,	147.517666833,	287.7
13:49:11.75,	03:17:10,	-34.423627,	147.517674667,	286.7
13:49:12.75,	03:17:11,	-34.4236301667,	147.517685,	285.8
13:49:13.75,	03:17:12,	-34.4236318333,	147.517681833,	284.2
13:49:14.75,	03:17:13,	-34.4236326667,	147.517677667,	283.4
13:49:15.75,	03:17:14,	-34.4236313333,	147.517669833,	282.3
13:49:16.75,	03:17:15,	-34.4236316667,	147.517661833,	280.8
13:49:17.74,	03:17:16,	-34.4236303333,	147.517657,	279.7
13:49:18.75,	03:17:17,	-34.423625,	147.517650833,	278.3
13:49:19.75,	03:17:18,	-34.4236275,	147.517652333,	278.4
13:49:20.75,	03:17:19,	-34.4236273333,	147.517655333,	278.5
13:49:21.75,	03:17:20,	-34.4236258333,	147.51766,	277.7
13:49:22.75,	03:17:21,	-34.4236253333,	147.517663333,	276.6
13:49:23.75,	03:17:22,	-34.4236253333,	147.517663833,	274.9
13:49:24.75,	03:17:23,	-34.423625,	147.517662,	273.7
13:49:25.75,	03:17:24,	-34.423624,	147.517661667,	272.9
13:49:26.75,	03:17:25,	-34.4236258333,	147.517664833,	272.6
13:49:27.75,	03:17:26,	-34.4236255,	147.517667,	272.0
13:49:28.75,	03:17:27,	-34.4236255,	147.517663833,	271.2
13:49:29.75,	03:17:28,	-34.4236241667,	147.517664833,	270.7
13:49:30.75,	03:17:29,	-34.4236225,	147.5176705,	270.8
13:49:31.75,	03:17:30,	-34.4236236667,	147.517672667,	270.6
13:49:32.75,	03:17:31,	-34.423626,	147.517672333,	270.5
13:49:33.75,	03:17:32,	-34.4236281667,	147.517671667,	270.2
13:49:34.75,	03:17:33,	-34.423627,	147.517673667,	270.2
13:49:35.75,	03:17:34,	-34.4236248333,	147.517667833,	269.7
13:49:36.75,	03:17:35,	-34.423627,	147.517663667,	269.3
13:49:37.75,	03:17:36,	-34.4236275,	147.5176625,	269.0
13:49:38.75,	03:17:37,	-34.4236293333,	147.517662667,	268.7
13:49:39.75,	03:17:38,	-34.4236278333,	147.517661667,	268.4
13:49:40.75,	03:17:39,	-34.4236285,	147.517656667,	268.0
13:49:41.75,	03:17:40,	-34.4236278333,	147.517658,	268.1
13:49:42.75,	03:17:41,	-34.4236285,	147.5176565,	267.8
13:49:43.75,	03:17:42,	-34.4236291667,	147.5176575,	267.7
13:49:44.75,	03:17:43,	-34.4236303333,	147.517658,	267.6
13:49:45.75,	03:17:44,	-34.4236296667,	147.517656167,	267.2
13:49:46.75,	03:17:45,	-34.4236251667,	147.517657,	267.2
13:49:47.75,	03:17:46,	-34.4236231667,	147.5176575,	266.9
13:49:48.75,	03:17:47,	-34.4236216667,	147.51766,	267.0
13:49:49.75,	03:17:48,	-34.4236218333,	147.517657833,	266.7
13:49:50.75,	03:17:49,	-34.4236193333,	147.517656833,	266.6
13:49:51.75,	03:17:50,	-34.4236198333,	147.517663833,	266.9
13:49:52.75,	03:17:51,	-34.4236196667,	147.5176785,	267.7
13:49:53.75,	03:17:52,	-34.4236208333,	147.517680833,	267.7
13:49:54.75,	03:17:53,	-34.4236218333,	147.517680667,	267.7
13:49:55.75,	03:17:54,	-34.4236215,	147.517677667,	267.4
13:49:56.75,	03:17:55,	-34.4236211667,	147.517675167,	267.3
13:49:57.75,	03:17:56,	-34.4236186667,	147.517677333,	267.6
13:49:58.75,	03:17:57,	-34.4236213333,	147.517666167,	267.0
13:49:59.75,	03:17:58,	-34.4236201667,	147.517664,	267.0
13:50:00.75,	03:17:59,	-34.4236231667,	147.517662333,	266.8
13:50:01.75,	03:18:00,	-34.4236281667,	147.517665667,	266.9
13:50:02.75,	03:18:01,	-34.4236275,	147.517671333,	267.0
13:50:03.75,	03:18:02,	-34.4236271667,	147.517673,	267.3
13:50:04.75,	03:18:03,	-34.4236281667,	147.5176735,	267.5
13:50:05.75,	03:18:04,	-34.4236291667,	147.517666667,	266.9
13:50:06.75,	03:18:05,	-34.423629,	147.517661,	266.5
13:50:07.75,	03:18:06,	-34.4236265,	147.517663833,	266.6
13:50:08.75,	03:18:07,	-34.423623,	147.517666667,	266.6
13:50:09.75,	03:18:08,	-34.4236206667,	147.517667,	266.6
13:50:10.74,	03:18:09,	-34.4236195,	147.517661833,	266.2
13:50:11.75,	03:18:10,	-34.4236125,	147.517664667,	266.5
13:50:12.75,	03:18:11,	-34.4236081667,	147.51767,	267.3
13:50:13.74,	03:18:12,	-34.4236043333,	147.5176715,	267.8
13:50:14.74,	03:18:13,	-34.4236016667,	147.517674667,	267.4
13:50:15.74,	03:18:14,	-34.4235921667,	147.517685333,	267.2
13:50:16.74,	03:18:15,	-34.4235855,	147.5176895,	266.6
13:50:17.75,	03:18:16,	-34.4235806667,	147.517694333,	266.1
13:50:18.74,	03:18:17,	-34.42358,	147.517691333,	265.1
13:50:19.74,	03:18:18,	-34.4235796667,	147.517686667,	263.6
13:50:20.74,	03:18:19,	-34.4235705,	147.517699333,	263.7
13:50:21.75,	03:18:20,	-34.4235663333,	147.5177005,	263.7
13:50:22.74,	03:18:21,	-34.4235715,	147.517701167,	263.3
13:50:23.75,	03:18:22,	-34.4235743333,	147.517718833,	264.5
13:50:24.74,	03:18:23,	-34.4235783333,	147.517717167,	264.2
13:50:25.75,	03:18:24,	-34.4235811667,	147.517725667,	264.8
13:50:26.75,	03:18:25,	-34.4235821667,	147.517743167,	266.0
13:50:27.75,	03:18:26,	-34.4235805,	147.517758833,	267.0
13:50:28.75,	03:18:27,	-34.4235786667,	147.517766167,	267.6
13:50:29.75,	03:18:28,	-34.42358,	147.51777,	267.4
13:50:30.75,	03:18:29,	-34.4235796667,	147.517786,	268.1
13:50:31.75,	03:18:30,	-34.4235816667,	147.517773333,	267.0
13:50:32.75,	03:18:31,	-34.423578,	147.517776667,	267.2
13:50:33.75,	03:18:32,	-34.423575,	147.517793667,	267.9
13:50:34.75,	03:18:33,	-34.4235748333,	147.517800167,	268.0
13:50:35.75,	03:18:34,	-34.4235743333,	147.517806167,	268.2
13:50:36.75,	03:18:35,	-34.423573,	147.517806167,	268.2
13:50:37.75,	03:18:36,	-34.4235731667,	147.517803333,	267.9
13:50:38.75,	03:18:37,	-34.4235741667,	147.517805,	267.7
13:50:39.75,	03:18:38,	-34.4235735,	147.517805667,	267.7
13:50:40.75,	03:18:39,	-34.4235743333,	147.517805,	267.7
13:50:41.75,	03:18:40,	-34.4235766667,	147.517807333,	267.9
13:50:42.75,	03:18:41,	-34.4235796667,	147.517804167,	267.8
13:50:43.76,	03:18:42,	-34.4235798333,	147.517807833,	268.1
13:50:44.75,	03:18:43,	-34.4235785,	147.517808167,	268.3
13:50:45.75,	03:18:44,	-34.423578,	147.517802,	268.1
13:50:46.75,	03:18:45,	-34.4235795,	147.5178,	267.9
13:50:47.75,	03:18:46,	-34.4235795,	147.517795833,	268.1
13:50:48.75,	03:18:47,	-34.4235786667,	147.517795,	268.6
13:50:49.75,	03:18:48,	-34.4235798333,	147.517793833,	268.7
13:50:50.75,	03:18:49,	-34.4235808333,	147.517791333,	268.7
13:50:51.75,	03:18:50,	-34.423583,	147.5177935,	268.4
13:50:52.75,	03:18:51,	-34.4235831667,	147.517795833,	268.6
13:50:53.75,	03:18:52,	-34.4235845,	147.517792833,	268.9
13:50:54.75,	03:18:53,	-34.4235861667,	147.517788167,	269.0
13:50:55.75,	03:18:54,	-34.423587,	147.517793667,	270.0
13:50:56.75,	03:18:55,	-34.423587,	147.517796167,	271.1
13:50:57.75,	03:18:56,	-34.4235868333,	147.517795,	272.0
13:50:58.75,	03:18:57,	-34.4235903333,	147.517794167,	271.9
13:50:59.75,	03:18:58,	-34.4235963333,	147.517790333,	271.3
13:51:00.75,	03:18:59,	-34.4235986667,	147.517787,	271.6
13:51:01.75,	03:19:00,	-34.423599,	147.517790833,	272.5
13:51:02.75,	03:19:01,	-34.4236005,	147.517794667,	273.1
13:51:03.75,	03:19:02,	-34.4236013333,	147.517788,	273.4
13:51:04.75,	03:19:03,	-34.4236041667,	147.517782667,	273.5
13:51:05.75,	03:19:04,	-34.4236051667,	147.5177835,	274.6
13:51:06.75,	03:19:05,	-34.4236055,	147.517779167,	274.8
13:51:07.75,	03:19:06,	-34.4236068333,	147.517777,	275.2
13:51:08.75,	03:19:07,	-34.423608,	147.517775833,	275.7
13:51:09.75,	03:19:08,	-34.4236065,	147.5177715,	276.1
13:51:10.75,	03:19:09,	-34.4236038333,	147.5177695,	276.8
13:51:11.75,	03:19:10,	-34.4236018333,	147.517774667,	278.0
13:51:12.75,	03:19:11,	-34.4235948333,	147.517770833,	278.5
13:51:13.75,	03:19:12,	-34.4235895,	147.517767,	279.1
13:51:14.75,	03:19:13,	-34.4235905,	147.517768167,	279.2
13:51:15.75,	03:19:14,	-34.4235905,	147.517780167,	279.8
13:51:16.75,	03:19:15,	-34.4235861667,	147.517784167,	280.0
13:51:17.74,	03:19:16,	-34.4235876667,	147.517789167,	280.0
13:51:18.75,	03:19:17,	-34.4235911667,	147.517781667,	279.7
13:51:19.75,	03:19:18,	-34.4235896667,	147.517789833,	280.9
13:51:20.75,	03:19:19,	-34.4235856667,	147.517785333,	281.7
13:51:21.75,	03:19:20,	-34.4235861667,	147.517785667,	282.0
13:51:22.75,	03:19:21,	-34.4235883333,	147.517796333,	284.0
13:51:23.75,	03:19:22,	-34.4235861667,	147.517810333,	286.6
13:51:24.75,	03:19:23,	-34.4235855,	147.517823,	288.6
13:51:25.75,	03:19:24,	-34.4235855,	147.517834333,	290.7
13:51:26.75,	03:19:25,	-34.4235868333,	147.517845167,	292.2
13:51:27.75,	03:19:26,	-34.423586,	147.517854667,	293.8
13:51:28.75,	03:19:27,	-34.4235845,	147.517860167,	294.8
13:51:29.75,	03:19:28,	-34.4235816667,	147.517864167,	296.5
13:51:30.75,	03:19:29,	-34.4235786667,	147.517867333,	297.8
13:51:31.75,	03:19:30,	-34.4235756667,	147.51787,	299.3
13:51:32.75,	03:19:31,	-34.423572,	147.517874167,	301.2
13:51:33.75,	03:19:32,	-34.4235711667,	147.517875,	302.2
13:51:34.75,	03:19:33,	-34.4235728333,	147.517869833,	302.2
13:51:35.75,	03:19:34,	-34.423577,	147.517862,	301.5
13:51:36.75,	03:19:35,	-34.4235795,	147.517853667,	301.0
13:51:37.75,	03:19:36,	-34.4235821667,	147.517851333,	301.1
13:51:38.75,	03:19:37,	-34.4235881667,	147.5178485,	300.3
13:51:39.75,	03:19:38,	-34.42359,	147.517848667,	300.7
13:51:40.75,	03:19:39,	-34.4235935,	147.517845,	300.4
13:51:41.75,	03:19:40,	-34.423594,	147.517840833,	300.5
13:51:42.75,	03:19:41,	-34.423596,	147.517835333,	300.2
13:51:43.75,	03:19:42,	-34.4235981667,	147.517821167,	298.9
13:51:44.75,	03:19:43,	-34.4235961667,	147.517811,	298.7
13:51:45.75,	03:19:44,	-34.4235943333,	147.517805,	298.5
13:51:46.75,	03:19:45,	-34.4235921667,	147.517799667,	298.7
13:51:47.75,	03:19:46,	-34.4235923333,	147.517784667,	297.5
13:51:48.75,	03:19:47,	-34.4235905,	147.517779,	297.6
13:51:49.75,	03:19:48,	-34.423592,	147.517776167,	297.4
13:51:50.75,	03:19:49,	-34.4235941667,	147.517771167,	296.8
13:51:51.75,	03:19:50,	-34.4235951667,	147.517768333,	296.8
13:51:52.75,	03:19:51,	-34.4235938333,	147.517759167,	296.0
13:51:53.75,	03:19:52,	-34.4235916667,	147.517748667,	295.3
13:51:54.75,	03:19:53,	-34.4235941667,	147.517745,	294.9
13:51:55.76,	03:19:54,	-34.4235995,	147.517744167,	294.2
13:51:56.75,	03:19:55,	-34.4236026667,	147.517737667,	293.4
13:51:57.75,	03:19:56,	-34.4236046667,	147.517735833,	293.0
13:51:58.75,	03:19:57,	-34.423612,	147.517732667,	291.9
13:51:59.75,	03:19:58,	-34.4236148333,	147.517726833,	291.2
13:52:00.76,	03:19:59,	-34.4236143333,	147.517721833,	290.7
13:52:01.75,	03:20:00,	-34.423611,	147.517714333,	290.2
13:52:02.75,	03:20:01,	-34.4236101667,	147.517709667,	289.9
13:52:03.75,	03:20:02,	-34.4236068333,	147.517706167,	289.7
13:52:04.74,	03:20:03,	-34.4236061667,	147.517702667,	289.3
13:52:05.75,	03:20:04,	-34.4236075,	147.517700167,	289.1
13:52:06.75,	03:20:05,	-34.4236056667,	147.517699,	289.0
13:52:07.75,	03:20:06,	-34.423606,	147.517698,	288.9
13:52:08.75,	03:20:07,	-34.4236056667,	147.517704833,	289.1
13:52:09.75,	03:20:08,	-34.4236065,	147.517699833,	288.7
13:52:10.75,	03:20:09,	-34.4236068333,	147.517706167,	288.6
13:52:11.75,	03:20:10,	-34.4236103333,	147.5177135,	289.1
13:52:12.75,	03:20:11,	-34.4236065,	147.517722,	289.2
13:52:13.74,	03:20:12,	-34.4236026667,	147.517728333,	289.2
13:52:14.74,	03:20:13,	-34.4236018333,	147.517737167,	289.7
13:52:15.74,	03:20:14,	-34.4236035,	147.5177375,	290.1
13:52:16.74,	03:20:15,	-34.4236063333,	147.517755833,	291.4
13:52:17.74,	03:20:16,	-34.4236085,	147.5177705,	292.1
13:52:18.74,	03:20:17,	-34.4236141667,	147.5177755,	292.6
13:52:19.74,	03:20:18,	-34.423607,	147.517787,	294.4
13:52:20.74,	03:20:19,	-34.4235971667,	147.517794833,	296.2
13:52:21.75,	03:20:20,	-34.4235846667,	147.517808667,	298.3
13:52:22.74,	03:20:21,	-34.423571,	147.517833667,	301.4
13:52:23.74,	03:20:22,	-34.423558,	147.517857333,	303.8
13:52:24.74,	03:20:23,	-34.4235436667,	147.517879167,	305.3
13:52:25.74,	03:20:24,	-34.4235396667,	147.517907333,	307.7
13:52:26.75,	03:20:25,	-34.4235368333,	147.5179305,	308.8
13:52:27.75,	03:20:26,	-34.423536,	147.517929833,	307.6
13:52:28.74,	03:20:27,	-34.4235278333,	147.517942,	308.1
13:52:29.75,	03:20:28,	-34.4235256667,	147.517945,	307.2
13:52:30.75,	03:20:29,	-34.4235198333,	147.517963333,	307.8
13:52:31.75,	03:20:30,	-34.4235173333,	147.517980167,	308.2
13:52:32.75,	03:20:31,	-34.4235225,	147.517991,	308.3
13:52:33.75,	03:20:32,	-34.4235256667,	147.518007167,	309.0
13:52:34.75,	03:20:33,	-34.4235336667,	147.5179915,	308.0
13:52:35.75,	03:20:34,	-34.4235345,	147.517983667,	307.3
13:52:36.75,	03:20:35,	-34.4235325,	147.517983167,	307.1
13:52:37.76,	03:20:36,	-34.4235321667,	147.517991333,	307.4
13:52:38.75,	03:20:37,	-34.4235313333,	147.517978667,	305.5
13:52:39.75,	03:20:38,	-34.4235301667,	147.517978667,	305.5
13:52:40.75,	03:20:39,	-34.4235296667,	147.5179665,	304.4
13:52:41.75,	03:20:40,	-34.4235271667,	147.517965667,	304.7
13:52:42.75,	03:20:41,	-34.4235255,	147.517974,	304.5
13:52:43.76,	03:20:42,	-34.423527,	147.517968667,	304.1
13:52:44.75,	03:20:43,	-34.4235285,	147.517968833,	304.4
13:52:45.75,	03:20:44,	-34.423519,	147.517958667,	303.1
13:52:46.75,	03:20:45,	-34.423506,	147.5179405,	301.9
13:52:47.75,	03:20:46,	-34.4235096667,	147.517932833,	301.1
13:52:48.75,	03:20:47,	-34.4235113333,	147.5179365,	301.6
13:52:49.75,	03:20:48,	-34.4235108333,	147.5179405,	302.1
13:52:50.75,	03:20:49,	-34.4235106667,	147.517947167,	303.3
13:52:51.75,	03:20:50,	-34.4235133333,	147.517946667,	303.1
13:52:52.75,	03:20:51,	-34.423517,	147.5179495,	303.6
13:52:53.75,	03:20:52,	-34.4235191667,	147.517952333,	304.3
13:52:54.75,	03:20:53,	-34.4235268333,	147.517949667,	304.1
13:52:55.75,	03:20:54,	-34.42353,	147.5179565,	304.6
13:52:56.75,	03:20:55,	-34.4235338333,	147.517959833,	305.3
13:52:57.75,	03:20:56,	-34.423537,	147.517967333,	305.9
13:52:58.75,	03:20:57,	-34.4235401667,	147.517971167,	306.0
13:52:59.75,	03:20:58,	-34.4235271667,	147.517946,	303.6
13:53:00.76,	03:20:59,	-34.4235015,	147.517917667,	302.8
13:53:01.75,	03:21:00,	-34.4234778333,	147.517879667,	300.7
13:53:02.75,	03:21:01,	-34.423457,	147.517845,	298.1
13:53:03.75,	03:21:02,	-34.423441,	147.517810167,	295.0
13:53:04.75,	03:21:03,	-34.4234228333,	147.5177775,	293.1
13:53:05.75,	03:21:04,	-34.4234286667,	147.517779667,	293.6
13:53:06.75,	03:21:05,	-34.4234338333,	147.517791167,	295.1
13:53:07.75,	03:21:06,	-34.4234435,	147.517798833,	295.9
13:53:08.75,	03:21:07,	-34.4234546667,	147.517810167,	295.8
13:53:09.74,	03:21:08,	-34.4234598333,	147.517816667,	296.2
13:53:10.74,	03:21:09,	-34.423463,	147.5178215,	296.4
13:53:11.75,	03:21:10,	-34.4234651667,	147.517830333,	297.6
13:53:12.75,	03:21:11,	-34.4234691667,	147.5178405,	297.6
13:53:13.75,	03:21:12,	-34.4234793333,	147.5178445,	297.9
13:53:14.75,	03:21:13,	-34.4234893333,	147.517848167,	298.1
13:53:15.75,	03:21:14,	-34.4234913333,	147.517848833,	298.0
13:53:16.75,	03:21:15,	-34.4234936667,	147.517855667,	298.2
13:53:17.75,	03:21:16,	-34.4234965,	147.517853,	297.9
13:53:18.75,	03:21:17,	-34.423499,	147.5178445,	296.8
13:53:19.75,	03:21:18,	-34.4234983333,	147.51784,	296.1
13:53:20.75,	03:21:19,	-34.4235025,	147.517830333,	294.2
13:53:21.75,	03:21:20,	-34.4235103333,	147.517822333,	293.2
13:53:22.75,	03:21:21,	-34.4235166667,	147.5178205,	292.1
13:53:23.75,	03:21:22,	-34.4235206667,	147.517827167,	292.9
13:53:24.75,	03:21:23,	-34.4235311667,	147.517835167,	293.5
13:53:25.75,	03:21:24,	-34.4235428333,	147.517836833,	292.9
13:53:26.75,	03:21:25,	-34.4235538333,	147.517837,	292.9
13:53:27.75,	03:21:26,	-34.4235603333,	147.517842333,	293.2
13:53:28.75,	03:21:27,	-34.4235655,	147.517839833,	293.1
13:53:29.75,	03:21:28,	-34.4235685,	147.517843833,	293.6
13:53:30.75,	03:21:29,	-34.4235665,	147.5178485,	294.6
13:53:31.75,	03:21:30,	-34.4235668333,	147.517853,	295.3
13:53:32.75,	03:21:31,	-34.4235686667,	147.5178595,	296.3
13:53:33.75,	03:21:32,	-34.4235681667,	147.517861667,	297.0
13:53:34.75,	03:21:33,	-34.423571,	147.517862167,	297.5
13:53:35.76,	03:21:34,	-34.4235725,	147.517867167,	298.5
13:53:36.75,	03:21:35,	-34.4235748333,	147.517867,	298.9
13:53:37.76,	03:21:36,	-34.4235778333,	147.5178695,	299.2
13:53:38.75,	03:21:37,	-34.4235825,	147.517869333,	299.4
13:53:39.75,	03:21:38,	-34.423588,	147.517867,	299.5
13:53:40.75,	03:21:39,	-34.423593,	147.517862667,	299.1
13:53:41.75,	03:21:40,	-34.4235975,	147.517860167,	298.8
13:53:42.75,	03:21:41,	-34.4236018333,	147.517856,	298.7
13:53:43.75,	03:21:42,	-34.423605,	147.517856,	298.7
13:53:44.75,	03:21:43,	-34.42361,	147.517852167,	298.4
13:53:45.75,	03:21:44,	-34.4236148333,	147.517845833,	298.0
13:53:46.75,	03:21:45,	-34.423621,	147.517839833,	297.6
13:53:47.75,	03:21:46,	-34.423624,	147.5178385,	297.5
13:53:48.75,	03:21:47,	-34.4236266667,	147.517838167,	297.4
